,subject_id,rpl,resting_alpha_power,resting_total_power,smr_strength,mu_erd_real_C3,mu_erd_real_C4,mu_erd_real_Cz,beta_erd_real_C3,beta_erd_real_C4,beta_erd_real_Cz,mu_ers_real_C3,mu_ers_real_C4,mu_ers_real_Cz,beta_ers_real_C3,beta_ers_real_C4,beta_ers_real_Cz,mu_erd_imagined_C3,mu_erd_imagined_C4,mu_erd_imagined_Cz,beta_erd_imagined_C3,beta_erd_imagined_C4,beta_erd_imagined_Cz,mu_ers_imagined_C3,mu_ers_imagined_C4,mu_ers_imagined_Cz,beta_ers_imagined_C3,beta_ers_imagined_C4,beta_ers_imagined_Cz,FF_alpha_entropy_gap,FF_alpha_entropy_imagined,FF_alpha_entropy_real,FF_alpha_lzc_gap,FF_alpha_lzc_imagined,FF_alpha_lzc_real,FF_beta_entropy_gap,FF_beta_entropy_imagined,FF_beta_entropy_real,FF_beta_lzc_gap,FF_beta_lzc_imagined,FF_beta_lzc_real,LRF_alpha_entropy_gap,LRF_alpha_entropy_imagined,LRF_alpha_entropy_real,LRF_alpha_lzc_gap,LRF_alpha_lzc_imagined,LRF_alpha_lzc_real,LRF_beta_entropy_gap,LRF_beta_entropy_imagined,LRF_beta_entropy_real,LRF_beta_lzc_gap,LRF_beta_lzc_imagined,LRF_beta_lzc_real,FF_tar_gap,FF_tar_imagined,FF_tar_real,LRF_tar_gap,LRF_tar_imagined,LRF_tar_real,mean_accuracy
46,S047,2.4643261727135344,2.9301070465192834e-11,1.1890094253606314e-11,2.2669995594344385,-76.20361724416841,-85.39415761182015,-81.23642536512844,-55.87739291141665,-65.42146662779221,-54.95305052167111,1433.9498699089984,327.7094956550791,795.5600408409855,132.97425478799076,137.45220530685398,185.57583139391764,-78.6928721241538,-72.82967085496355,-77.51311314583201,-49.3229301304518,-45.23289747831946,-46.66805364653219,496.6921915559517,477.7136628177113,375.5150571846365,556.4327268353157,132.6800229734869,294.0368181590366,0.0055829216521743,-0.039840626784286,-0.0342577051321117,0.0172602294046431,-0.0790869054938956,-0.0618266760892525,0.0020778023706696,-0.0542474518301571,-0.0521696494594875,-0.0053520091177187,-0.0543223262521592,-0.0596743353698779,-0.0072735738629819,-0.0285136731303843,-0.0357872469933663,-0.0032781055846027,-0.0717278929570322,-0.075005998541635,-0.0028459093165973,-0.0525617992021448,-0.0554077085187422,-0.0024084041029734,-0.0590722343441347,-0.0614806384471081,0.003928889567461,-0.1149947672569257,-0.1110658776894647,0.0048681427748623,-0.1160253759142843,-0.111157233139422,0.4888888888888888
47,S048,3.6628563061197217,2.514199134864949e-10,6.864039767719929e-11,7.649581560893687,-94.10909201702636,-83.80196406816322,-86.99000878091589,-62.99489963170771,-48.99662666287311,-58.59195880264387,348.592683655864,319.03970457272,408.8555582111978,33.28186492720278,51.876404901797976,55.35415818754079,-91.64961908442662,-90.8385797288892,-88.82259784354098,-62.87342598560616,-66.7553785349282,-71.39994132398922,180.71933439156487,251.2677171588305,178.65211186084943,41.0062425527122,171.2823792822221,65.80895899245868,-0.0230350417339001,-0.0365011365776401,-0.0595361783115403,0.0062217105993481,-0.0778443442311955,-0.0716226336318474,0.004088712777138,-0.0202771045006079,-0.0161883917234699,-0.0028767049007738,-0.050160148141895,-0.0530368530426688,-0.0037324244949072,-0.044706219615493,-0.0484386441104002,0.0094329160699793,-0.080386548562112,-0.0709536324921325,0.0040204581415265,-0.0267190640946607,-0.0226986059531342,-0.0013380022794297,-0.0472834432411211,-0.0486214455205508,0.1484604723831915,0.1241500122173101,0.2726104846005017,0.1869656895456294,0.0879882902608588,0.2749539798064881,0.6444444444444445
48,S049,0.8091073414675282,4.071446897879649e-11,5.032023180626458e-11,3.9151462039276903,-71.92783932046815,-80.65538172160205,-63.27652998353525,-75.09851989283621,-70.71828976709708,-71.75838673830222,951.616173825675,478.9827238188793,747.4083964203137,69.47979695452578,116.50135873164156,81.59909074663923,-51.08478386935951,-64.74137867176508,-53.45601935133859,-82.80223271273096,-59.03576043085346,-73.14601252767362,473.3992678890977,216.11661856999768,244.1011709482542,133.5718279137267,165.7796483711776,224.31387474480255,-0.0039109547398806,-0.0217952993087523,-0.025706254048633,-0.0111054189192665,-0.0361645126597384,-0.0472699315790049,-0.0017956132526353,-0.0228379272439358,-0.0246335404965712,-0.0048837083199183,-0.0482379080491091,-0.0531216163690274,0.0010722793044333,-0.0274126573008991,-0.0263403779964658,-0.0044823076360895,-0.0453967283878033,-0.0498790360238928,-0.0056764748936498,-0.0157276081059912,-0.021404082999641,-0.0017394029632586,-0.0485724086189665,-0.0503118115822251,0.0551943221869497,-0.1433138707886622,-0.0881195486017124,0.0087475535517397,-0.133687382671233,-0.1249398291194932,0.7999999999999999
49,S050,2.0638488321387047,2.2421684608735055e-11,1.0864014970272863e-11,2.3201921371065666,-60.43595813738081,-58.63562258930924,-65.53187270588035,-54.25834106579976,-57.25067709737428,-59.708844573113176,197.1722807408073,247.6912747476585,163.25631181372296,51.7425296909405,64.71254864665546,135.78324757273782,-64.6715170167516,-43.59573268604372,-52.07147405021472,-44.66852129854752,-36.23607798435112,-41.8237022561801,1506.5677325913086,673.6653704497361,1404.3116599721889,89.37739956444682,163.34070328627078,125.6806405605899,-0.0020951508920656,-0.0125424802055823,-0.014637631097648,-0.0097005165258653,-0.0441341281375807,-0.053834644663446,-0.0018630798373793,-0.0115494545905281,-0.0134125344279076,-0.0074259126508348,-0.0532120476388765,-0.0606379602897113,0.0014720344148569,-0.0162085847851833,-0.0147365503703264,0.017527829860529,-0.0509579397626721,-0.0334301099021431,-0.0024469931584838,-0.0123581889193988,-0.0148051820778827,-0.0111054189192664,-0.05066984330796,-0.0617752622272265,0.061744952084494,0.0018538221579247,0.0635987742424187,0.0469058477629093,-0.0073485012488424,0.0395573465140668,0.5555555555555556
50,S051,0.7472373267196514,2.2438934721250405e-12,3.002919409788672e-12,1.3235430545567295,-48.07052791416557,-76.00357603736884,-62.62580441928458,-60.35734931341381,-55.56564402809322,-67.25615994668317,205.96686704045192,121.5484483878308,163.23993267794168,63.11153781203831,78.26341393964694,70.876912582493,-72.08397027088908,-45.98284959856478,-57.97961452568904,-52.806429644450745,-65.32284521421319,-56.893048883488895,321.39274912281155,436.7933758065569,506.7166125356355,72.77523264727421,110.24034322110174,123.48356750875482,0.0038490286673492,-0.050662302516194,-0.0468132738488448,-0.0096336164118938,-0.0537533271147441,-0.063386943526638,-0.0002146027933787,-0.0280230941670557,-0.0282376969604345,0.0084963144743786,-0.065418932112344,-0.0569226176379653,0.001714373957466,-0.0507760930864021,-0.0490617191289361,0.0024084041029733,-0.0640559446663529,-0.0616475405633794,0.0001121984766623,-0.0288536757800926,-0.0287414773034302,0.0026091044448878,-0.0587958208291669,-0.056186716384279,0.011268470598118,-0.0605649590477594,-0.0492964884496414,0.0017075671061982,-0.060434899079534,-0.0587273319733358,0.5777777777777777
51,S052,1.980329322882882,3.4686923569376844e-10,1.7515734968202686e-10,9.297886921433872,-94.63139593940888,-95.70476721873992,-97.4528790021877,-57.89401352455327,-64.69643081480683,-72.41807420941285,960.543158070594,297.2485905805452,1291.810540411712,73.38520799794115,150.63536186191254,204.13020741236053,-92.44907646068496,-91.312902228679,-90.26023194755798,-64.4798552683304,-78.74780860948901,-54.71776247075872,117.7831313664673,239.2233049914679,24.12424727575988,37.88968865262672,123.02591359886829,67.92629778041912,-0.008218192808151,-0.0289167632817153,-0.0371349560898664,0.0067569115111199,-0.0534824820665076,-0.0467255705553876,-0.0025594905045315,-0.0445944690790941,-0.0471539595836256,-0.0046830079780039,-0.0471781839159363,-0.0518611918939402,0.0050860955449561,-0.043911363903543,-0.0388252683585869,-0.0035457060404887,-0.0524789803569353,-0.056024686397424,-0.0020479517679822,-0.0436651994757708,-0.045713151243753,0.008429414360407,-0.0600230057984614,-0.0515935914380543,-0.0153279936956807,0.089233195392335,0.0739052016966543,0.031199660498747,0.0392406450454159,0.0704403055441629,0.6222222222222221
52,S053,1.7304190077399102,5.3738878968702865e-11,3.105541416751478e-11,1.48246608615829,-74.97435631887707,-85.48473153016107,-75.34117318354072,-59.03706475724394,-33.81671820244765,-26.84804074791393,295.92224465969934,611.0135810835192,315.4703761782399,139.88979446585356,191.0340913266662,160.24385041653403,-57.192785552450445,-60.69046534928527,-48.07974767621477,-43.20744944968149,-34.13274436057299,-42.451794072149,436.98021759111344,321.53124587689825,348.2155516318592,184.78059483513945,249.28404384809264,214.34087353088464,-0.0027654736122964,-0.0077613185066302,-0.0105267921189267,0.0050175085478613,-0.0557919529843964,-0.050774444436535,0.0067142350563188,-0.0103325828789021,-0.0036183478225833,-0.0024084041029734,-0.0647232187922428,-0.0671316228952162,0.0007932471880445,-0.004298116426512,-0.0035048692384675,-0.0086301147023216,-0.0462252366864741,-0.0548553513887957,0.0059648805764776,-0.0085352614834839,-0.0025703809070063,0.0004683007978004,-0.0600402108142388,-0.0595719100164384,0.079119226928296,-0.0226919219642405,0.0564273049640555,0.0015731029585542,-0.0325688440526443,-0.0309957410940901,0.8666666666666666
53,S054,3.736005782728848,6.071525934002198e-10,1.6251382591724584e-10,7.562212078845654,-86.55600854284661,-92.99839644493971,-71.22995995508562,-43.30122079302197,-61.57035607740791,-50.27123577297519,1320.1894613473644,87.58560156140766,312.94439881314497,97.1870792778386,96.02460716505897,171.97046004909112,-94.96568307159792,-91.96109707664752,-94.47871668105316,-74.03537233936018,-73.74129453394308,-74.47832203810607,119.61751711983749,340.7049004083403,140.3219374257712,28.73225457042532,75.30514260064912,115.89280334838978,-0.0115517407001948,-0.0015045379528379,-0.0130562786530327,0.0036795062684317,-0.0571868358840363,-0.0535073296156047,0.0039295520314137,-0.0078487179538509,-0.0039191659224371,0.0031443053566597,-0.043511329927705,-0.0403670245710452,-0.0072417191522226,-0.0114073223662727,-0.0186490415184954,0.004415407522118,-0.0493595225493726,-0.0449441150272546,-0.0018377059089357,-0.0128353823529968,-0.0146730882619326,-0.0014718025073726,-0.0504689417807395,-0.0519407442881121,0.0149731906069572,-0.2142756009395999,-0.1993024103326427,0.0749782405264933,-0.1998814040594925,-0.1249031635329993,0.7333333333333332
54,S055,2.3987888381347213,3.4558656123022677e-11,1.4406710408864172e-11,5.105647881330803,-70.78569349871854,-75.76704737105807,-71.29788965053618,-56.29418876977368,-73.3416085583111,-63.765781697201504,664.033199339854,1651.5761326996892,1295.7467458942583,91.39864075373652,150.91909362552792,85.3695747200745,-61.57337259521577,-86.07794639047485,-68.90335719451583,-52.82649551197717,-68.98005922093931,-57.64057779662002,689.7030694739334,518.8300904167479,449.7434440677528,193.7299359631242,139.3335856074782,151.84309098240078,0.0005911075213113,-0.0606805806009421,-0.0600894730796307,-0.0252882430812213,-0.0406696932550956,-0.0659579363363169,0.0022580387795181,-0.0334576077463944,-0.0311995689668762,0.0050175085478613,-0.053068886113782,-0.0480513775659206,0.0095341610239721,-0.060436376685214,-0.0509022156612418,0.0058872100294906,-0.0539159158214496,-0.048028705791959,0.0007069103268568,-0.0338177355408036,-0.0331108252139467,-0.0129117219964965,-0.0389529620657987,-0.0518646840622952,0.0052933646821007,-0.1542431803077307,-0.14894981562563,0.0071641735393966,-0.1516188874857268,-0.14445471394633,0.8666666666666666
55,S056,3.6047118783477488,2.679506629997025e-10,7.433344800986425e-11,3.99010486239441,-86.87013460765081,-80.99081722471854,-81.8543601063468,-54.70929992134074,-62.41210814305991,-60.15439830023958,276.2774388370688,488.2021081343617,675.0979682171385,156.43355842746044,226.0260134207113,327.2560490061785,-88.6734398332341,-58.47842169066214,-77.03720247017189,-13.450335449129811,-40.58461650047239,-11.905410011783344,432.3526790268703,155.3651305747986,651.9240274298826,182.9719973778156,148.9127333198013,215.40889476992052,-0.0274558322034421,-0.0125946376802196,-0.0400504698836617,0.0024084041029734,-0.0718610349883654,-0.069452630885392,-0.0026911575491356,-0.0192154551979337,-0.0219066127470693,0.001940103305173,-0.051522339773812,-0.0495822364686389,-0.0155354039864112,-0.0261292254154063,-0.0416646294018176,0.0120420205148672,-0.0815615515142307,-0.0695195309993635,0.0047384813410919,-0.0258531291891883,-0.0211146478480964,0.0080949137905496,-0.0529941422811846,-0.044899228490635,-0.0476656662786389,0.0940489548151137,0.0463832885364748,-0.0575537505479351,0.0921034944462846,0.0345497438983495,0.8444444444444443
56,S057,0.7743226230417543,4.3244928601955545e-11,5.5848721598856887e-11,2.363842680917749,-37.932996306465846,-45.40434619744369,-44.60581830551956,-59.39797039062038,-46.43803628705033,-26.26851658561763,1351.5362257189945,1580.3023230078063,1594.1935980117878,313.717682085529,100.4265563403853,243.42124435399,-36.26983888096058,-43.07681974734254,-56.320063181157785,-61.05387732021257,-41.89399432656931,-50.56075438495596,280.3305556883185,178.82877340359673,271.7374744788044,140.28120966474805,73.54814061540985,126.3291623907716,0.0042233853406892,-0.0482303656002789,-0.0440069802595896,-0.0051513087758043,-0.0282352309829387,-0.033386539758743,0.009031681848804,-0.0143961204049917,-0.0053644385561876,0.0004683007978003,-0.0656428165573723,-0.0651745157595719,0.0026470773943483,-0.0492191496173732,-0.0465720722230249,-0.0024084041029734,-0.0290380323505965,-0.0314464364535699,0.0048183383465377,-0.016174410333937,-0.0113560719873992,-0.0070914120809773,-0.0648400151897145,-0.0719314272706919,0.2039697786909262,-0.0343577146430599,0.1696120640478662,0.3947611015974527,-0.0473755821559521,0.3473855194415005,0.4666666666666667
57,S058,0.8475350923238267,1.1495308696523518e-11,1.3563224461898014e-11,1.5233676752202996,-57.37396141622896,-43.36558621780765,-58.86675305602461,-32.469448761049776,-19.44016471614249,-23.65873920261656,173.48907433166983,257.3249933548897,132.36464178607773,424.4366738265445,371.8117260160078,465.84940135185775,-49.948186023835184,-69.10124783880659,-74.26535582832037,-49.88417159702392,-31.155421528164336,-36.451054696787885,264.90926341458714,1089.0153001146484,430.02346564670574,129.90358230868438,158.30553194697936,204.54854813406783,-0.0124915727677128,-0.0024352621643005,-0.0149268349320133,0.0084294143604071,-0.0590815956412861,-0.050652181280879,0.0010461521298077,-0.0144664287553107,-0.013420276625503,0.0002676004558859,-0.0570388657973673,-0.0567712653414814,-0.0013605336471099,-0.008974970493302,-0.0103355041404118,-0.0026091044448879,-0.0538633867515103,-0.0564724911963982,-0.0007215136595144,-0.0162858197577554,-0.0170073334172699,-0.0047499080919754,-0.0529579588451068,-0.0577078669370822,0.0279237383494161,-0.0022712453391925,0.0256524930102236,0.0099895429999253,0.001319734461632,0.0113092774615572,0.4666666666666667
58,S059,1.514953284887786,7.159584003756349e-11,4.725943747028917e-11,3.9867236465233296,-70.85570761372577,-77.90185749564151,-76.80044236922706,-68.62773468848211,-25.767746370857317,-39.10887164393132,185.70632524396257,1063.31582899213,621.8847861275337,109.9132084870126,156.51489374039951,167.7027849506459,-82.31411609459347,-84.71080766382705,-81.63663121003789,-71.9370490280064,-58.48689690475371,-69.6444906363212,277.105079529918,247.86934897717973,306.5917089798104,106.98105652001748,437.6549779946809,240.8614987814518,-0.007972633169314,-0.0069943706099404,-0.0149670037792545,-0.0056196095736047,-0.0714589761079267,-0.0770785856815315,-0.0020015745575116,-0.0259162614043141,-0.0279178359618258,0.0146511249597552,-0.0537614184093744,-0.0391102934496191,0.0013818101502496,-0.0152722331940294,-0.0138904230437797,-0.00180630307723,-0.076877885339617,-0.0786841884168471,0.0019918143932926,-0.0285273650681779,-0.0265355506748853,0.00180630307723,-0.0524903162439161,-0.050684013166686,0.014346514114457,0.0543534220803186,0.0686999361947756,-0.0161854183262319,0.0538604161456236,0.0376749978193916,0.5111111111111111
59,S060,4.804605057526187,3.9106997575150653e-10,8.139482248159273e-11,7.976252911406078,-88.72218174170449,-85.51886811246943,-91.83426334192924,-78.92200560187457,-79.06784431636919,-58.664098635610095,86.02975468398031,461.1473620583657,516.8915595115166,95.59420609419516,28.825284525919717,72.58374544919693,-89.28638618608254,-79.50480618261754,-82.54814135853862,-70.84092640559163,-53.72925286718902,-53.82120858952781,248.1095961222601,776.3606710670344,833.5605612590389,192.46178894311936,128.98276110822556,418.2129706649148,6.9977682615332175e-06,-0.061694142272268,-0.0616871445040065,-0.0011373019375152,-0.0464451166339952,-0.0475824185715105,-0.0021079157878292,-0.0244492627351177,-0.0265571785229469,-0.0076935131067207,-0.0546247937509035,-0.0623183068576243,-0.0116753317127658,-0.0614947802322962,-0.073170111945062,-0.0047499080919754,-0.051797125751714,-0.0565470338436895,-0.0039275580800702,-0.0236241133734879,-0.0275516714535582,6.690011397146647e-05,-0.0558958959163617,-0.0558289958023902,0.0594291337238745,0.0456208786712939,0.1050500123951684,-0.0083551190257406,0.134366104050545,0.1260109850248044,0.8666666666666666
60,S061,2.6934582722501013,2.2852901517515755e-10,8.484594602026101e-11,4.879016086269658,-80.9957112217705,-84.49883775864248,-84.22439700708942,-48.96380965250322,-35.07863120436803,-49.63878706458736,570.314646796445,220.80140320872397,294.62093829588525,124.99120590412085,98.47423907581836,155.40762024174887,-75.90207019845269,-80.92542002063848,-78.64697727206531,-57.57465411473981,-47.238078778095485,-57.08342510920479,470.8160029833078,201.32666005586896,344.72385374211865,192.80891079876147,267.2973687112588,264.3562814224742,-0.0028086288135653,-0.0128540681340364,-0.0156626969476017,-0.0130455222244395,-0.0210932644218512,-0.0341387866462907,-0.0029331505546822,-0.0167321089490391,-0.0196652595037213,-0.0030105051287168,-0.0552752734816214,-0.0582857786103383,0.0052179789584104,-0.0122809926520649,-0.0070630136936546,0.0037464063824031,-0.0365471907492643,-0.0328007843668611,-0.0014383030580729,-0.018375600001443,-0.0198139030595159,0.0032781055846027,-0.0553421735955929,-0.0520640680109901,0.3890662456329217,0.1082667251548115,0.4973329707877332,0.1036057519816183,0.0331632750491461,0.1367690270307645,0.6666666666666666
61,S062,2.084559834296837,2.178250415213649e-11,1.0449450187878228e-11,7.961713505099873,-89.84026874936475,-70.87304162794977,-84.65558672244265,-49.83620337726296,-54.8993908110289,-46.7636377855512,119.19467761126413,297.96678463108736,636.6213362589572,134.0994458920507,233.08592917091784,299.29413688572225,-79.18577160578472,-84.435463924123,-85.3933237603367,-66.03285149167904,-49.21757616853564,-59.49679490511584,148.5093109197509,86.92357225331486,280.02354927587334,68.41017893675149,164.3819995687508,89.03814875040995,-0.0281361889333883,-0.0005494949365532,-0.0286856838699415,6.69001139715e-05,-0.0625240169464193,-0.0624571168324479,0.0005492235181405,-0.0036528254207937,-0.0031036019026532,0.0078273133346637,-0.0565875688300382,-0.0487602554953744,-0.0007813752161765,-0.01589783048678,-0.0166792057029566,0.0009366015956007,-0.0625909170603908,-0.06165431546479,0.0020497009680385,-0.0046712934552767,-0.0026215924872381,0.0023415039890019,-0.053242563131464,-0.050901059142462,0.0266238356261653,0.0467801211857044,0.0734039568118698,0.0431361602997056,0.0389421126940835,0.0820782729937891,0.7999999999999999
62,S063,1.5647454850991358,1.2249159416813658e-11,7.828212021354772e-12,1.7010689917246395,-43.78505268804657,-25.74934571120641,-30.15533150142504,-47.28128280975312,-64.2989318432778,-59.6918342411449,370.0812159002066,169.4433143835583,529.1454104954348,176.5291403475244,125.84857984341926,83.09046748310014,-56.37508412120962,-74.96296664864623,-63.38573554322278,-45.97843386860377,-27.43772946992488,-45.28445994458848,352.76118266463106,419.0101011728588,148.72558243405052,99.44688116229644,96.3079765020001,93.67376628276432,0.0100567609478479,-0.0145903022220887,-0.0045335412742407,-0.0027429046728309,-0.0538967362158429,-0.0566396408886739,0.0009771507027704,-0.0068352043898522,-0.0058580536870817,-0.0078273133346637,-0.0601092867033457,-0.0679366000380095,0.0029876986598237,-0.0100178386124168,-0.0070301399525931,0.0004683007978004,-0.0557699394070446,-0.0553016386092442,0.0006972789359841,-0.0072426517522234,-0.0065453728162391,0.0008697014816293,-0.0649929950232641,-0.0641232935416348,0.0074859292408987,0.0056128005566189,0.0130987297975176,-0.0040762210358289,-0.0005824319426673,-0.0046586529784963,0.5111111111111111
63,S064,0.7857074825561027,1.025150389582755e-11,1.3047481567156323e-11,1.9442949239359637,-80.62838205983228,-80.01729629439636,-77.45216291935685,-55.26444247692862,-54.00049138072004,-48.88650598480645,436.4722483579339,245.34373291988757,276.2558403458748,41.89496790114313,90.00275857109665,94.49856681766772,-77.707384231324,-78.44089646603857,-73.44441712870382,-53.83696729611417,-55.11320543610572,-58.19907679039687,458.5775636404789,322.6769252759813,988.3450671699512,117.36864889706852,102.84296802623211,73.84304051209118,0.0043957416605999,-0.0665706618657525,-0.0621749202051525,-0.0010035017095722,-0.0563576693887558,-0.0573611710983281,0.0031214896523212,-0.0473723981147003,-0.044250908462379,-0.0059541101434621,-0.0497957902760599,-0.055749900419522,0.0081303069843378,-0.0686002266571712,-0.0604699196728333,0.008697014816293,-0.0467240529768619,-0.0380270381605689,0.005256870804958,-0.0484238677061124,-0.0431669969011543,0.0040809069522606,-0.0503309911878317,-0.0462500842355711,0.0163034617056662,-0.2362193671652725,-0.2199159054596061,-0.0033405028974733,-0.2334535026383948,-0.2367940055358681,0.5333333333333334
64,S065,2.82084546612485,1.0364814394628084e-10,3.674364483661984e-11,2.8547260417204257,-70.21790027945028,-55.58663826163031,-67.36250725321375,-53.544722777182585,-60.63546177243067,-50.81788368518281,322.4968576770289,681.0002967516167,206.3207059932932,127.74101693789164,128.13082847660343,86.17668593687036,-52.14019786957779,-63.77529056716448,-52.99381632024398,-52.351769032440565,-68.09574621574703,-53.53253908203614,470.8762918746268,360.7567718935137,634.1453420877781,203.63730909070185,74.49890508046795,208.8321971891717,0.0118521802191842,-0.0511133467105663,-0.0392611664913821,-0.0015387026213441,-0.0372070317771337,-0.0387457343984779,-0.0005117437376061,-0.0215610712163502,-0.0220728149539564,0.0065562111692054,-0.0595788943531484,-0.0530226831839428,0.0100741581402721,-0.0570701791795586,-0.0469960210392865,0.0162567276950707,-0.0534637594722046,-0.0372070317771337,-0.0011377420722876,-0.0199815796264465,-0.0211193216987342,-0.0091653156140934,-0.0468009725845947,-0.0559662881986882,0.0030042743618344,-0.0061919510884157,-0.0031876767265812,-0.019345568813886,0.0104102553132703,-0.0089353135006156,0.4444444444444445
65,S066,1.398980398377737,2.480543638661718e-11,1.7731082161967144e-11,3.38127306757589,-70.46631945748325,-83.54922022213766,-75.25561198400914,-61.769462734059154,-47.149842351857664,-50.63545656884874,2646.4431101713617,3276.172233992339,1315.3843455512986,1235.0520124021527,529.5233122973531,529.997460970667,-53.00506803929098,-84.22849262947658,-73.21088376949784,-65.12267506377401,-62.11485927348711,-69.08743989008235,1581.5588685656303,3433.7988343513694,2207.4436269312405,366.8040456748947,533.593288102325,491.6980527652528,-0.001735620604098,-0.0069116208597243,-0.0086472414638224,-0.0014049023934011,-0.0527422292625504,-0.0541471316559516,0.0115468708834346,-0.0014448854358959,0.0101019854475387,-0.0006021010257433,-0.0524120802429639,-0.0530141812687072,0.0021383509278536,-0.0123710715148147,-0.0102327205869611,-0.0060210102574336,-0.0451825163837726,-0.0512035266412063,0.0073038950180636,0.0014975875949322,0.0088014826129958,0.0050844086618328,-0.0570950882209678,-0.0520106795591349,0.0102784177427284,-0.0683758209640268,-0.0580974032212983,-0.0015092364668668,-0.0893452538867054,-0.0908544903535723,0.5111111111111111
66,S067,0.8280700906454476,1.3066359488979941e-12,1.5779291676620318e-12,2.0214248553336702,-72.1035456406459,-55.85481554882923,-75.99217004576747,-17.28228051309701,10.075884036696968,-9.025003676143257,326.6072447302677,856.8425533719395,351.08890605229817,667.1482158135842,585.173210063397,1173.488973229598,-82.34444899894407,-86.10703974588013,-45.33983611526691,-32.9493307519394,-70.67246925691056,-32.26792410471842,899.0928324655954,155.53827133171987,499.36286114753375,830.3636733515757,175.50408724729294,439.87837173812966,0.0068918803284657,-0.0023289055667692,0.0045629747616965,-0.0002676004558859,-0.0592851299549458,-0.0595527304108317,0.0097995394430324,0.0015400369000184,0.0113395763430509,0.0062886107133195,-0.0576274551609945,-0.0513388444476749,0.0008460030003405,0.0020366819543593,0.0028826849546998,-0.0039471067243176,-0.0562077247122575,-0.0601548314365751,0.0083467812071478,0.0043415576564917,0.0126883388636396,-0.0053520091177187,-0.0520747457013612,-0.05742675481908,0.0034940262377579,-0.002816807707692,0.0006772185300659,0.002846203156537,-0.0020785860062169,0.0007676171503201,0.4222222222222222
67,S068,0.881305018611192,2.990931937836178e-11,3.3937534391321744e-11,2.3614802761711857,-59.26805451300816,-45.15443876486326,-61.33626833965376,-62.14476734855548,-45.83905559418292,-44.90491631279562,240.56948321686792,258.8231833318981,257.28615951889793,302.36629826580065,461.4799524616116,188.8164738443418,-64.62735184128647,-53.59101635557816,-51.89659178705763,-53.44956087973826,-54.7422877242005,-53.20113434512705,590.2052120709645,841.7462329241763,382.3955515477455,177.316667262074,70.29910506932909,185.070130433891,0.0013259341703122,-0.0262435851482565,-0.0249176509779442,0.0003345005698574,-0.0407257144933899,-0.0403912139235325,0.0026399009101346,-0.0178723578792264,-0.0152324569690917,-0.0077604132206922,-0.0434516153357496,-0.0512120285564419,-0.0090575918687944,-0.0167258704663242,-0.0257834623351187,0.0101019172096942,-0.044873521559622,-0.0347716043499278,-0.0028880139036682,-0.0181171653732545,-0.0210051792769228,-0.0117744200589813,-0.039370708383489,-0.0511451284424704,0.049512467812276,0.0151301186842764,0.0646425864965525,0.0097303945603419,0.0461019583245487,0.0558323528848906,0.5555555555555556
68,S069,0.1207620283992432,1.865212548426972e-11,1.544535623615494e-10,2.2600827407043766,-86.03047024807844,-86.95394529388801,-86.17332970852722,-68.3164828522758,-63.68955230759627,-64.0003816539569,331.0457294318707,258.04798298582654,280.4113776762771,68.00079125536217,89.86162561141657,139.3200935506718,-84.45999691648234,-70.40968453507365,-75.96551990801476,-48.90560752429649,-60.83582113234185,-47.39907926451187,657.5769488828925,696.9226578743665,1643.7801224134892,114.30040898492328,63.75787565012312,136.46196286216014,-0.0008525886610927,-0.0262516271940131,-0.0271042158551058,0.0075597128787777,-0.0466089603978661,-0.0390492475190882,1.92772182615e-05,-0.0003438014442553,-0.0003245242259938,-0.0103695176655801,-0.0537389328753629,-0.0641084505409431,0.005067863704562,-0.0254789429079886,-0.0204110792034266,0.0092991158420364,-0.0560418764678454,-0.046742760625809,0.0002750328771933,-0.0045666177096481,-0.0042915848324547,0.0093660159560078,-0.0590909419930817,-0.0497249260370738,0.019409247278775,0.0404489286639097,0.0598581759426848,0.0432509827433889,0.0485751809902417,0.0918261637336307,0.9111111111111112
69,S070,1.7491696195552726,7.70020680091332e-11,4.402207032884039e-11,3.487739491156958,-62.077574079500174,-54.24432329142842,-65.65644730209567,-66.14564987275388,-78.40855932230048,-70.83169718873444,549.1654316694538,486.08799986702695,545.3066609559642,398.9452551630858,205.1906291742453,295.04061497993587,-63.14253616961052,-59.93741172967072,-67.97854712974899,-59.84738149705776,-52.879729016559374,-52.84392446625923,70.06682912433004,135.00362041756645,113.4953621433509,240.13878623867063,220.94030553091105,291.55545468041925,0.007962417473231,-0.0250855275240266,-0.0171231100507956,-0.0161898275810993,-0.0461812095317704,-0.0623710371128697,-0.0020950336335149,-0.0007831616556105,-0.0028781952891253,-0.0044823076360894,-0.0594736350279635,-0.063955942664053,0.0038694554872164,-0.028037180978464,-0.0241677254912476,-0.0010704018235437,-0.0643780405320143,-0.065448442355558,-0.0028554280199928,0.0011229991830428,-0.0017324288369498,-0.0048837083199183,-0.0605440368515073,-0.0654277451714257,0.0116990230787773,-0.1635074342811633,-0.151808411202386,-0.0245785903587129,-0.0915274286574755,-0.1161060190161884,0.7333333333333333
